goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대
3791988,80948573,general,차분한파리쇼룸,행사가격에 저렴히 구매 색깔이 너무 이뻐여 핏도 이쁘구,3.0,False,M,172.0,78.0,남성,2026-05-25 00:42:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,5,25,월,3,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0
﻿3792018,84845184,general,동민12,핏이 좋고 시원해서 좋아요 여름에 잘 입을거 같아요. 사이즈는 생각보다 커서 한 사이즈 작게 생각하면 맞는것 같습니다!,5.0,False,M,183.0,83.0,남성,2026-05-30 21:43:12,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 강함,False,0,filluminate,하의,M,,2026,5,30,토,5,응답,조금 큼,화면과 비슷,보통,,,강함,,3.0,,4.0,,,1.0,1.0,0.0,0.0
3792018,84835627,general,편안한동대문벨벳,여름 바지 유니폼장착!  한여름은 더울꺼같지만  지금부터 입기 너무 편하고 좋네요 다만 싸이즈가 많이크지만 키가있어서 저는 입을만해요!,5.0,False,XS,167.0,57.0,여성,2026-05-30 13:50:48,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 강함,False,0,filluminate,하의,XS,,2026,5,30,토,5,응답,많이 큼,화면과 비슷,좋음,,,강함,,4.0,,4.0,,,2.0,2.0,0.0,0.0
3792018,84820235,general,에이형교주,얇고 시원한 편이고 스타일리쉬하고 넘 좋습니다.,5.0,False,L,181.0,85.0,남성,2026-05-29 18:11:59,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,5,29,금,5,응답,조금 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,0.0,0.0
3792018,84787097,general,재무회개,본인 돼지라서 이런 바지 즐겨입음 편하게 입을 수 잇을듯 함,5.0,False,L,185.0,90.0,남성,2026-05-28 09:44:46,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,5,28,목,5,응답,조금 큼,화면과 비슷,매우 좋음,,,적당함,,5.0,,3.0,,,1.0,1.0,0.0,0.0
3792018,84781304,general,엔페넌,이쁘긴한데 큽니다 그거빼곤 무난하게 입을거같아요,5.0,False,S,175.0,86.0,남성,2026-05-27 23:35:56,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,S,,2026,5,27,수,5,응답,많이 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,2.0,2.0,0.0,0.0
3792018,84777584,general,동동이29,문신템이에요! 깔별로 다 살거에요!! 최고입니당ㅎㅎ 너무 좋아요,5.0,False,S,158.0,60.0,여성,2026-05-27 21:54:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 강함,True,0,filluminate,하의,S,,2026,5,27,수,5,응답,정사이즈,화면과 비슷,매우 좋음,,,강함,,5.0,,4.0,,,0.0,0.0,0.0,0.0
3792018,84761693,general,인기있는그린크롭,생각보다 크니까 조금 작은 사이즈 하시는게 좋을거에요,3.0,False,M,180.0,65.0,남성,2026-05-27 09:30:21,사이즈: 많이 큼 / 화면 대비 색감: 어두움 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,5,27,수,3,응답,많이 큼,어두움,좋음,,,적당함,,4.0,,3.0,,,2.0,2.0,-1.0,1.0
3792018,84730965,general,신발같은 옷장,너무 편하고 시원해요 다만 단점은 스트링조이는 줄이 자꾸 바지밖으로 튀어나온다?그정도?? 더러워져서 또 구매합니다..,5.0,False,S,182.0,73.0,남성,2026-05-25 19:53:30,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,S,,2026,5,25,월,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0
3792018,84717967,general,쭌준아빠,바지가 생각보다 많이 가벼워서 좋아요 그리고 사이즈는 생각보다 좀 큰편인거 같습니다 바지 밑단은 줄이게 되어 있어서 편한건 같아요,4.0,False,M,172.0,72.0,남성,2026-05-25 06:48:28,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,5,25,월,4,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0
﻿4969807,84871142,general,Junpera,청바지 특유의 이쁜 색깔에 린넨같은 편안함도 있어 어디서든 입기 좋아요,5.0,False,INDIGO · L,178.0,70.0,남성,2026-06-01 02:04:35,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,L,INDIGO,2026,6,1,월,5,응답,조금 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,0.0,0.0
4969807,84867581,general,Gwang Ho Choi,가격이 많이 저렴해서 그런가 처음 배송 받았을 때 이상한 화학 약품 석유 냄새같은게 너무 심하게 낫고 퀄리티도 1시즌 정도 편하게 막 입는게 딱 좋은 것 같아요,3.0,False,LIGHT BLUE · M,174.0,90.0,남성,2026-05-31 22:46:16,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 나쁨 / 신축성: 거의 없음,False,0,filluminate,하의,M,LIGHT BLUE,2026,5,31,일,3,응답,정사이즈,화면과 비슷,나쁨,,,거의 없음,,2.0,,2.0,,,0.0,0.0,0.0,0.0
4969807,84867391,general,Yunsle,요새 핏에 잘 맞고 이쁘게 잘 입고 있습니다 감사합니다,5.0,False,BLACK · L,175.0,78.0,남성,2026-05-31 22:38:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,BLACK,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84864260,general,오민o,색상도 예쁘고 얇아서 시원해고 좋습니다! 여름에 잘 입고 다닐 것 같아요.,5.0,False,INDIGO · M,168.0,50.0,남성,2026-05-31 20:29:08,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,INDIGO,2026,5,31,일,5,응답,조금 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,0.0,0.0
4969807,84864069,style,빩뾹,여름에 입어도 괜찮을 정도로 얇은데 비침은 또 없네요 좋습니당,5.0,False,BEIGE · XL,184.0,77.0,남성,2026-05-31 20:19:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,BEIGE,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84864056,general,빩뾹,여름에 입어도 괜찮을 정도로 얇은데 비침은 또 없네요 좋습니당,5.0,False,BEIGE · XL,184.0,77.0,남성,2026-05-31 20:18:50,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,BEIGE,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84862269,general,나혼자일등1,길이 수선없이 편하게 입을 수 있어서 좋습니다. 다른색상도 사려합니다.,5.0,False,BEIGE · M,171.0,69.0,missing,2026-05-31 18:55:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,BEIGE,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84853862,general,ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,여름용으로 얇으서 좋았고 핏이나 기장감도 좋았습니다. 다만 턱이 너무 조금잡혀 실제로 입으면 있는듯없는듯한 느낌입니다,4.0,False,BLACK · XL,177.0,97.0,남성,2026-05-31 11:34:48,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XL,BLACK,2026,5,31,일,4,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84853314,general,보수적인한강룩,매우 시원합니다 색깔도 적당하고 사이즈도 좋습니다,5.0,False,BEIGE · L,175.0,82.0,남성,2026-05-31 11:03:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,BEIGE,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84851614,general,지혜로운크림정장,바지가 핏도 좋고 색깔도 좋아요 근데 제가ㅜ입기에는 약간 컷어요,5.0,False,INDIGO · M,172.0,67.0,남성,2026-05-31 09:14:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,INDIGO,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84843375,general,현란한동묘아우터,싸고괜찮아요 생각보다튼튼한듯 물빠짐주의해요,5.0,False,LIGHT BLUE · L,181.0,90.0,남성,2026-05-30 20:12:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,LIGHT BLUE,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84838953,style,탐나는블루쪼리,클까 싶었는데 허리 고무줄도 짱짱하고 끈로 조절하면 돼서 안 불편하고 기장은 길긴 한데 오버핏으로 입는거 좋아해서 맘에 들어용. 여름에 딱 어울리는 연청 색감!!,5.0,False,LIGHT BLUE · M,156.0,49.0,여성,2026-05-30 16:29:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,LIGHT BLUE,2026,5,30,토,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84835767,general,elnino09,그냥 데일리로 막입고 다니기 좋음요 잘입을게요,5.0,False,BLACK · M,174.0,70.0,남성,2026-05-30 13:56:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,BLACK,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84835383,general,청순한그린클래식,퀄리티 괜찮아요 비침없이  지금  편안하겠 입기 좋아요,5.0,False,BEIGE · L,185.0,77.0,남성,2026-05-30 13:40:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,BEIGE,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84832157,general,손님0000,린넨이어서 한여름에 입어도 시원할 것 같아요 대신 기장이 좀 깁니다. 바닥에 질질 끌려서 기장 수선은 해야할 것 같아요,5.0,False,BEIGE · M,169.0,62.0,남성,2026-05-30 10:56:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,BEIGE,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84832151,general,손님0000,린넨이어서 한여름에 입어도 시원할 것 같아요 대신 기장이 좀 깁니다. 바닥에 질질 끌려서 기장 수선은 해야할 것 같아요,5.0,False,BLACK · M,169.0,62.0,남성,2026-05-30 10:55:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,BLACK,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84830778,general,특별한청록니트,린넨 바지 느낌이라 시원하게 입을 수 있을것 같고 허리부분 밴딩이라 편하게 입을것 같아요!,5.0,False,LIGHT BLUE · L,163.0,68.0,여성,2026-05-30 09:22:16,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,LIGHT BLUE,2026,5,30,토,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0
4969807,84830771,general,특별한청록니트,린넨 바지 느낌이라 시원하게 입을 수 있을것 같고 허리부분 밴딩이라 편하게 입을것 같아요!,5.0,False,LIGHT BLUE · M,163.0,68.0,여성,2026-05-30 09:21:50,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,LIGHT BLUE,2026,5,30,토,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0
4969807,84830269,style,슬기로운체코포멀,색감도 좋고 와이드하면서도 마냥 펑퍼짐하지 않아 좋습니다,5.0,False,INDIGO · XL,184.0,105.0,남성,2026-05-30 08:32:26,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,INDIGO,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84830252,general,슬기로운체코포멀,색감도 좋고 와이드하면서도 너무 펑퍼짐하지 않아 좋습니다,5.0,False,INDIGO · XL,184.0,105.0,남성,2026-05-30 08:30:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,INDIGO,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84830220,general,강인한삼청동부츠,좋아요 싸면서 이뻐요 다른색상도 구매할생각입니다,5.0,False,INDIGO · L,183.0,80.0,남성,2026-05-30 08:27:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,INDIGO,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84828852,general,Urban.,생각보다 통이 더 크긴한데 편하게 입기 좋을거같아요,5.0,False,BROWN · L,172.0,85.0,남성,2026-05-30 02:05:21,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 강함,True,0,filluminate,하의,L,BROWN,2026,5,30,토,5,응답,조금 큼,화면과 비슷,좋음,,,강함,,4.0,,4.0,,,1.0,1.0,0.0,0.0
4969807,84826267,general,쿨한오슬로캡,바지가 너무 시원해서 여름에 입기 좋고 핏이 좋아요,5.0,False,INDIGO · M,169.0,68.0,남성,2026-05-29 23:14:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,M,INDIGO,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84822891,general,첼시가,여름때 입으려고 샀는데 얇아서 입기 좋습니다. 허리 조절끈이 있어서 유용해요,5.0,False,BLACK · M,177.0,65.0,남성,2026-05-29 20:20:23,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 좋음 / 신축성: 강함,True,0,filluminate,하의,M,BLACK,2026,5,29,금,5,응답,조금 큼,어두움,좋음,,,강함,,4.0,,4.0,,,1.0,1.0,-1.0,1.0
4969807,84821905,general,김_규_리,무신사 짱이에요. 받아보니 더 마음에 들고 배송도 빨라요~,5.0,False,LIGHT BLUE · XL,180.0,80.0,missing,2026-05-29 19:30:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XL,LIGHT BLUE,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84821871,general,쓰묵,할인해서 저렴한 가격에 괜찮은 아이템 득템했어요,5.0,False,BROWN · XL,184.0,82.0,남성,2026-05-29 19:27:51,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,BROWN,2026,5,29,금,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0
4969807,84820846,general,BANDJSK,얇고 시원한 재질이라 여름에 입기 좋아보여요. 허리도 밴딩이라 편합니다.,4.0,False,LIGHT BLUE · L,178.0,83.0,남성,2026-05-29 18:37:26,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,LIGHT BLUE,2026,5,29,금,4,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84817994,general,이따이건,통넓고 생각보다 맘에 듭니다!! 좀더 입어보고 괜찮으면 색깔만 바꿔서 또 사보려구여,5.0,False,BEIGE · L,180.0,81.0,남성,2026-05-29 16:35:31,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,L,BEIGE,2026,5,29,금,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84816598,general,산뜻한인디고샌들,제가 원했던 통이고 색깔도 이뻐서 어떤 옷이랑도 잘 어울려요.,5.0,False,INDIGO · M,174.0,64.0,남성,2026-05-29 15:30:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 강함,False,0,filluminate,하의,M,INDIGO,2026,5,29,금,5,응답,정사이즈,화면과 비슷,좋음,,,강함,,4.0,,4.0,,,0.0,0.0,0.0,0.0
4969807,84816417,general,탱보리,인디고 색상사고 맘에 들어서 깔별로 구매했습니다,5.0,False,BLACK · M,165.0,75.0,여성,2026-05-29 15:20:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,BLACK,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84816385,general,탱보리,린넨 바지는 검은색이나 흰색만 입어봤는데 인디고 색상 너무 예쁘네요,5.0,False,INDIGO · M,165.0,75.0,여성,2026-05-29 15:19:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,INDIGO,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84816295,style,핵심적인성수조끼,새로운 색상에 도전했는데 핏도좋고 이쁘네요~ 편하게 잘 입을거 같아요,5.0,False,BROWN · XL,182.0,85.0,남성,2026-05-29 15:15:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,BROWN,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84816280,general,핵심적인성수조끼,새로운 색상에 도전했는데 핏도좋고 이쁘네요~ 편하게 잘 입을거 같아요,5.0,False,BROWN · XL,182.0,85.0,missing,2026-05-29 15:15:31,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,BROWN,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84816068,general,멍멍이 야옹,완전 오버한 느낌을 원하면 한사이즈 크게 가는기 좋은듯,5.0,False,BEIGE · M,173.0,72.0,남성,2026-05-29 15:06:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,BEIGE,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84816060,general,멍멍이 야옹,사이즈는 조금 크더라도 오버하게 가는게 핏이 좋아보여요,5.0,False,INDIGO · L,173.0,72.0,남성,2026-05-29 15:05:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,INDIGO,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84812027,general,감동받은브랜드,배송 빠르고 재질이 시원하고 핏이 깔큼하고 이쁨니다.,5.0,False,BLACK · M,175.0,68.0,남성,2026-05-29 11:35:13,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,BLACK,2026,5,29,금,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84811989,style,감동받은브랜드,재질이 시원하고 핏도 깔큼하게 이쁨니다. 올여름 잘입을거 갔습니다.,5.0,False,BLACK · M,175.0,68.0,남성,2026-05-29 11:33:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,BLACK,2026,5,29,금,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84807488,general,볼링땅콩,진짜 얇고 가볍고 시원해요~!! 색감도 마음에 들고.. 잘산거 같아요!!,5.0,False,BEIGE · M,174.0,65.0,남성,2026-05-29 01:50:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,M,BEIGE,2026,5,29,금,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84804453,general,부드러운쿠바단추,나름 괜찮다고 생각했는데 입다보니 생각보다 좀 거친 느낌이라서 좀 그렇네요 그래도 색깔 이뻐서 편하게 입을거 같아요,4.0,False,BEIGE · M,175.0,75.0,남성,2026-05-28 23:06:17,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 나쁨 / 신축성: 적당함,True,0,filluminate,하의,M,BEIGE,2026,5,28,목,4,응답,정사이즈,밝음,나쁨,,,적당함,,2.0,,3.0,,,0.0,0.0,1.0,1.0
4969807,84803432,style,초록좋아요,이뻐서 또구매함 근데 색상이나 핏은 베이지가 괜찮은거 같음,5.0,False,LIGHT BLUE · L,179.0,76.0,남성,2026-05-28 22:29:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,LIGHT BLUE,2026,5,28,목,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84803406,style,sdf45ss,여름에 시원하게 입으려고 샀는데 색감도 이쁘고 린넨이라 너무 시원하네요 잘샀어요!,4.0,False,BEIGE · L,174.0,79.0,남성,2026-05-28 22:28:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,BEIGE,2026,5,28,목,4,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84799329,general,초록좋아요,이뻐서 또구매함 근데 색상이나 핏은 베이지가 괜찮은거 같음,5.0,False,LIGHT BLUE · L,179.0,76.0,남성,2026-05-28 20:07:27,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,LIGHT BLUE,2026,5,28,목,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84799231,general,초록좋아요,이뻐서 또구매함 근데 색상이나 핏은 베이지가 괜찮은거 같음,5.0,False,INDIGO · L,179.0,76.0,남성,2026-05-28 20:02:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,INDIGO,2026,5,28,목,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
4969807,84795119,style,구암동보리,기장도 제 신체기준 딱 맞고 시원하니 너무 좋아요 색감은 밝습니다,5.0,False,BEIGE · L,175.0,82.0,남성,2026-05-28 17:02:23,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 신축성: 강함,True,0,filluminate,하의,L,BEIGE,2026,5,28,목,5,응답,정사이즈,밝음,좋음,,,강함,,4.0,,4.0,,,0.0,0.0,1.0,1.0
4969807,84795104,general,구암동보리,패션플래닛 유투브 보고 땡겨서 샀는데 색감 편하고 시원한 재질이라 여름옷으로 좋네요,5.0,False,BEIGE · L,175.0,82.0,남성,2026-05-28 17:01:35,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 신축성: 강함,True,0,filluminate,하의,L,BEIGE,2026,5,28,목,5,응답,정사이즈,밝음,좋음,,,강함,,4.0,,4.0,,,0.0,0.0,1.0,1.0
4969807,84794901,general,Brandery,기장이 좀 긴것만 제외하면 너무나 마음에 듭니다,5.0,False,BROWN · XL,177.0,87.0,남성,2026-05-28 16:51:44,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,XL,BROWN,2026,5,28,목,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0
